date,temperature_2m_max,temperature_2m_min,temperature_2m_mean
2024-07-21 23:00:00+00:00,22.5045,16.6045,19.5545
2024-07-22 23:00:00+00:00,22.654501,14.9545,18.8045
2024-07-23 23:00:00+00:00,22.154501,14.2045,18.1795
2024-07-24 23:00:00+00:00,24.7545,15.054501,19.9045
2024-07-25 23:00:00+00:00,22.8045,17.0045,19.9045
2024-07-26 23:00:00+00:00,21.7545,15.7045,18.7295
2024-07-27 23:00:00+00:00,22.6045,13.4545,18.0295
2024-07-28 23:00:00+00:00,26.3045,13.7545,20.029501
2024-07-29 23:00:00+00:00,29.6045,16.3045,22.9545
2024-07-30 23:00:00+00:00,25.4545,19.1045,22.2795
2024-07-31 23:00:00+00:00,23.654501,18.5045,21.0795
2024-08-01 23:00:00+00:00,25.154501,16.7045,20.9295
2024-08-02 23:00:00+00:00,23.6045,15.804501,19.7045
2024-08-03 23:00:00+00:00,20.5045,17.154501,18.8295
2024-08-04 23:00:00+00:00,23.8545,14.2545,19.0545
2024-08-05 23:00:00+00:00,27.404501,15.7045,21.5545
2024-08-06 23:00:00+00:00,22.8045,16.404501,19.6045
2024-08-07 23:00:00+00:00,22.9545,15.8545,19.4045
2024-08-08 23:00:00+00:00,23.8545,17.2545,20.5545
2024-08-09 23:00:00+00:00,24.154501,14.4545,19.3045
2024-08-10 23:00:00+00:00,26.5545,15.7545,21.154501
2024-08-11 23:00:00+00:00,32.054497,17.904501,24.9795
2024-08-12 23:00:00+00:00,27.4545,19.654501,23.5545
2024-08-13 23:00:00+00:00,23.5045,17.3545,20.4295
2024-08-14 23:00:00+00:00,24.3545,15.554501,19.9545
2024-08-15 23:00:00+00:00,20.904501,19.0045,19.9545
2024-08-16 23:00:00+00:00,23.654501,18.0045,20.8295
2024-08-17 23:00:00+00:00,22.8545,14.3545,18.6045
2024-08-18 23:00:00+00:00,22.1045,11.7545,16.9295
2024-08-19 23:00:00+00:00,24.7545,14.9545,19.8545
2024-08-20 23:00:00+00:00,19.5045,12.7545,16.1295
2024-08-21 23:00:00+00:00,22.8545,13.304501,18.0795
2024-08-22 23:00:00+00:00,22.3045,18.1045,20.2045
2024-08-23 23:00:00+00:00,27.1045,15.6045,21.3545
2024-08-24 23:00:00+00:00,19.4545,12.5045,15.9795
2024-08-25 23:00:00+00:00,21.2545,13.1545,17.2045
2024-08-26 23:00:00+00:00,23.654501,10.554501,17.1045
2024-08-27 23:00:00+00:00,27.8545,13.054501,20.4545
2024-08-28 23:00:00+00:00,24.2045,16.0545,20.129501
2024-08-29 23:00:00+00:00,20.8045,15.2045,18.004501
2024-08-30 23:00:00+00:00,25.7045,14.8545,20.2795
2024-08-31 23:00:00+00:00,29.9545,16.9545,23.4545
2024-09-01 23:00:00+00:00,26.9545,17.7045,22.3295
2024-09-02 23:00:00+00:00,21.5545,17.3045,19.4295
2024-09-03 23:00:00+00:00,21.4545,15.2545,18.3545
2024-09-04 23:00:00+00:00,24.2545,15.554501,19.9045
2024-09-05 23:00:00+00:00,20.154501,16.154501,18.154501
2024-09-06 23:00:00+00:00,26.0545,13.5045,19.779501
2024-09-07 23:00:00+00:00,20.3045,15.554501,17.9295
2024-09-08 23:00:00+00:00,20.3545,14.4045,17.3795
2024-09-09 23:00:00+00:00,17.2545,12.2545,14.754499
2024-09-10 23:00:00+00:00,14.8545,9.1045,11.9795
2024-09-11 23:00:00+00:00,14.3545,7.7045,11.0295
2024-09-12 23:00:00+00:00,16.2045,6.5545,11.3795
2024-09-13 23:00:00+00:00,16.0045,8.1045,12.0545
2024-09-14 23:00:00+00:00,18.4545,7.6045003,13.0295
2024-09-15 23:00:00+00:00,18.904501,10.054501,14.479501
2024-09-16 23:00:00+00:00,20.0045,11.6545,15.8295
2024-09-17 23:00:00+00:00,21.7545,13.1545,17.4545
2024-09-18 23:00:00+00:00,23.2045,14.4045,18.8045
2024-09-19 23:00:00+00:00,22.654501,13.6545,18.154501
2024-09-20 23:00:00+00:00,23.5545,11.7545,17.654501
2024-09-21 23:00:00+00:00,22.3545,13.2045,17.7795
2024-09-22 23:00:00+00:00,19.3545,13.3545,16.3545
2024-09-23 23:00:00+00:00,18.1045,12.0045,15.054501
2024-09-24 23:00:00+00:00,18.0545,13.2545,15.654501
2024-09-25 23:00:00+00:00,19.1045,13.5045,16.3045
2024-09-26 23:00:00+00:00,14.3545,11.4045,12.879499
2024-09-27 23:00:00+00:00,13.0045,7.5545,10.2795
2024-09-28 23:00:00+00:00,13.8545,4.6545,9.254499
2024-09-29 23:00:00+00:00,16.0045,8.9545,12.4795
2024-09-30 23:00:00+00:00,15.9045,9.8545,12.879499
2024-10-01 23:00:00+00:00,14.804501,6.9045,10.8545
2024-10-02 23:00:00+00:00,14.1045,6.8545003,10.4795
2024-10-03 23:00:00+00:00,14.3545,5.8045,10.0795
2024-10-04 23:00:00+00:00,15.1545,3.6545,9.4045
2024-10-05 23:00:00+00:00,16.7045,7.1045003,11.9045
2024-10-06 23:00:00+00:00,18.2545,12.5045,15.379499
2024-10-07 23:00:00+00:00,17.5045,13.7045,15.6045
2024-10-08 23:00:00+00:00,15.6045,13.1545,14.379499
2024-10-09 23:00:00+00:00,14.6045,9.7545,12.179501
2024-10-10 23:00:00+00:00,12.4545,6.2045,9.3295
2024-10-11 23:00:00+00:00,13.2045,5.1545,9.179501
2024-10-12 23:00:00+00:00,12.2545,7.2545004,9.7545
2024-10-13 23:00:00+00:00,9.8545,6.3045,8.0795
2024-10-14 23:00:00+00:00,15.9045,6.4045,11.1545
2024-10-15 23:00:00+00:00,21.2545,11.554501,16.4045
2024-10-16 23:00:00+00:00,19.8045,14.7045,17.254501
2024-10-17 23:00:00+00:00,17.7545,12.5045,15.129499
2024-10-18 23:00:00+00:00,15.9045,13.2545,14.5795
2024-10-19 23:00:00+00:00,18.154501,13.7045,15.929501
2024-10-20 23:00:00+00:00,17.7545,11.8545,14.8045
2024-10-21 23:00:00+00:00,15.5045,9.1545,12.3295
2024-10-22 23:00:00+00:00,16.3045,7.6045003,11.9545
2024-10-23 23:00:00+00:00,16.1045,6.1545,11.129499
2024-10-24 23:00:00+00:00,19.404501,11.2045,15.304501
2024-10-25 23:00:00+00:00,20.2045,10.4045,15.304501
2024-10-26 23:00:00+00:00,16.3045,9.2545,12.779501
2024-10-27 23:00:00+00:00,15.2045,7.5045004,11.3545
2024-10-28 23:00:00+00:00,13.6045,11.7045,12.6545
2024-10-29 23:00:00+00:00,14.4045,10.554501,12.4795
2024-10-30 23:00:00+00:00,14.5045,7.2545004,10.8795
2024-10-31 23:00:00+00:00,13.0045,8.0045,10.5045
2024-11-01 23:00:00+00:00,12.6545,9.6545,11.1545
2024-11-02 23:00:00+00:00,12.5045,4.8545003,8.679501
2024-11-03 23:00:00+00:00,10.2545,4.5045004,7.3795004
2024-11-04 23:00:00+00:00,10.6045,2.1545,6.3795
2024-11-05 23:00:00+00:00,10.4545,7.6045003,9.0295
2024-11-06 23:00:00+00:00,9.2045,4.4545,6.8295
2024-11-07 23:00:00+00:00,7.0045004,3.7045,5.3545003
2024-11-08 23:00:00+00:00,9.3545,5.4545,7.4045
2024-11-09 23:00:00+00:00,11.3545,7.3045,9.3295
2024-11-10 23:00:00+00:00,12.6045,6.4045,9.504499
2024-11-11 23:00:00+00:00,11.054501,5.8545003,8.4545
2024-11-12 23:00:00+00:00,10.554501,5.2545004,7.9045005
2024-11-13 23:00:00+00:00,11.554501,8.304501,9.929501
2024-11-14 23:00:00+00:00,10.7045,7.4045,9.054501
2024-11-15 23:00:00+00:00,8.9045,6.7545004,7.8295
2024-11-16 23:00:00+00:00,9.4045,4.9545,7.1795
2024-11-17 23:00:00+00:00,8.7045,6.1045003,7.4045
2024-11-18 23:00:00+00:00,11.054501,3.8044999,7.4295
2024-11-19 23:00:00+00:00,5.9045,1.7544999,3.8295
2024-11-20 23:00:00+00:00,3.0544999,-0.1455,1.4545
2024-11-21 23:00:00+00:00,5.1545,-0.045500003,2.5545
2024-11-22 23:00:00+00:00,10.054501,0.6545,5.3545003
2024-11-23 23:00:00+00:00,17.3545,9.6545,13.504499
2024-11-24 23:00:00+00:00,16.3545,7.9545,12.1545
2024-11-25 23:00:00+00:00,9.9045,6.0045004,7.9545
2024-11-26 23:00:00+00:00,11.9045,5.6045003,8.7545
2024-11-27 23:00:00+00:00,9.3545,3.1545,6.2545
2024-11-28 23:00:00+00:00,6.3045,0.4545,3.3795002
2024-11-29 23:00:00+00:00,6.7545004,1.2544999,4.0045004
2024-11-30 23:00:00+00:00,7.9545,1.8045,4.8795
2024-12-01 23:00:00+00:00,11.4045,6.7545004,9.0795
2024-12-02 23:00:00+00:00,7.7545004,3.7045,5.7295003
2024-12-03 23:00:00+00:00,6.4045,2.4045,4.4045
2024-12-04 23:00:00+00:00,10.804501,5.2545004,8.029501
2024-12-05 23:00:00+00:00,11.7545,5.5545,8.6545
2024-12-06 23:00:00+00:00,10.0045,6.1045003,8.054501
2024-12-07 23:00:00+00:00,7.3545003,4.3045,5.8295
2024-12-08 23:00:00+00:00,6.3045,4.7545004,5.5295
2024-12-09 23:00:00+00:00,6.0045004,4.6045003,5.3045006
2024-12-10 23:00:00+00:00,4.6045003,3.8044999,4.2045
2024-12-11 23:00:00+00:00,4.1045003,2.7545,3.4295
2024-12-12 23:00:00+00:00,3.2545,-1.3455,0.95449996
2024-12-13 23:00:00+00:00,5.0545,1.5044999,3.2795
2024-12-14 23:00:00+00:00,10.6045,2.9545,6.7795
2024-12-15 23:00:00+00:00,11.054501,8.8545,9.9545
2024-12-16 23:00:00+00:00,9.4045,6.2545004,7.8295
2024-12-17 23:00:00+00:00,12.9045,6.3545003,9.6295
2024-12-18 23:00:00+00:00,13.1045,3.6545,8.379499
2024-12-19 23:00:00+00:00,6.8545003,2.5045,4.6795
2024-12-20 23:00:00+00:00,10.4545,6.5545,8.5045
2024-12-21 23:00:00+00:00,8.3545,1.2544999,4.8044996
2024-12-22 23:00:00+00:00,6.7545004,3.7045,5.2295003
2024-12-23 23:00:00+00:00,8.1045,2.2545,5.1794996
2024-12-24 23:00:00+00:00,10.1045,8.054501,9.0795
2024-12-25 23:00:00+00:00,9.1045,5.7045,7.4045
2024-12-26 23:00:00+00:00,5.4045,1.2544999,3.3295
2024-12-27 23:00:00+00:00,3.2045,-0.34550002,1.4295
2024-12-28 23:00:00+00:00,3.9545,0.50450003,2.2295
2024-12-29 23:00:00+00:00,6.6545,3.8044999,5.2295
2024-12-30 23:00:00+00:00,6.9045,1.8045,4.3545
2024-12-31 23:00:00+00:00,9.0045,3.6545,6.3295
2025-01-01 23:00:00+00:00,5.6045003,1.6044999,3.6045
2025-01-02 23:00:00+00:00,3.4545,-0.2455,1.6044999
2025-01-03 23:00:00+00:00,2.3044999,-0.2955,1.0044999
2025-01-04 23:00:00+00:00,11.7545,0.6545,6.2045
2025-01-05 23:00:00+00:00,11.9545,4.6045003,8.2795
2025-01-06 23:00:00+00:00,4.0045004,1.6545,2.8295002
2025-01-07 23:00:00+00:00,3.4045,-0.2955,1.5545
2025-01-08 23:00:00+00:00,3.1045,0.3545,1.7295
2025-01-09 23:00:00+00:00,3.8545,-1.1955,1.3295
2025-01-10 23:00:00+00:00,2.0045,-1.9455,0.029499948
2025-01-11 23:00:00+00:00,4.8045,-0.045500003,2.3795002
2025-01-12 23:00:00+00:00,4.0045004,-2.2955,0.8545002
2025-01-13 23:00:00+00:00,3.4045,-2.2955,0.5545
2025-01-14 23:00:00+00:00,7.7045,3.6045,5.6545
2025-01-15 23:00:00+00:00,5.3045,-0.5955,2.3545
2025-01-16 23:00:00+00:00,1.5545,-1.3455,0.104499996
2025-01-17 23:00:00+00:00,0.2545,-2.6455,-1.1955
2025-01-18 23:00:00+00:00,0.004499998,-2.8955,-1.4455
2025-01-19 23:00:00+00:00,0.30449998,-1.2455001,-0.47050005
2025-01-20 23:00:00+00:00,0.75450003,-2.1955001,-0.72050005
2025-01-21 23:00:00+00:00,3.8044999,-0.34550002,1.7294999
2025-01-22 23:00:00+00:00,6.4045,1.9545,4.1795
2025-01-23 23:00:00+00:00,8.8545,5.7045,7.2795
2025-01-24 23:00:00+00:00,8.804501,3.6545,6.2295003
2025-01-25 23:00:00+00:00,9.3545,0.6545,5.0045
2025-01-26 23:00:00+00:00,10.7545,7.3045,9.0295
2025-01-27 23:00:00+00:00,9.2045,7.0045004,8.1045
2025-01-28 23:00:00+00:00,9.1045,5.4045,7.2545
2025-01-29 23:00:00+00:00,6.5045004,1.4045,3.9545002
2025-01-30 23:00:00+00:00,6.2045,0.75450003,3.4795
2025-01-31 23:00:00+00:00,5.3545003,-1.8955001,1.7295
2025-02-01 23:00:00+00:00,4.8545003,-2.4955,1.1795001
2025-02-02 23:00:00+00:00,5.4545,-2.3955,1.5295001
2025-02-03 23:00:00+00:00,5.0045004,1.2544999,3.1295002
2025-02-04 23:00:00+00:00,7.8045,1.1545,4.4795
2025-02-05 23:00:00+00:00,6.3545003,0.8545,3.6045
2025-02-06 23:00:00+00:00,5.1545,2.4045,3.7795
2025-02-07 23:00:00+00:00,10.8545,2.7045,6.7795
2025-02-08 23:00:00+00:00,6.3545003,3.1045,4.7295003
2025-02-09 23:00:00+00:00,3.6545,-0.045500003,1.8045
2025-02-10 23:00:00+00:00,4.3045,0.7045,2.5045002
2025-02-11 23:00:00+00:00,5.6045003,1.2045,3.4045
2025-02-12 23:00:00+00:00,2.5544999,-0.34550002,1.1044999
2025-02-13 23:00:00+00:00,2.8044999,-2.0955,0.35449994
2025-02-14 23:00:00+00:00,3.7045,-2.0455,0.82949996
2025-02-15 23:00:00+00:00,3.4045,-1.1455001,1.1294999
2025-02-16 23:00:00+00:00,3.7045,-3.3455,0.17949998
2025-02-17 23:00:00+00:00,4.2045,-3.3455,0.4295001
2025-02-18 23:00:00+00:00,6.2545004,-1.3955001,2.4295
2025-02-19 23:00:00+00:00,11.554501,2.7545,7.1545
2025-02-20 23:00:00+00:00,17.404501,10.5045,13.9545
2025-02-21 23:00:00+00:00,13.554501,7.7545004,10.654501
2025-02-22 23:00:00+00:00,14.0045,5.4545,9.7295
2025-02-23 23:00:00+00:00,11.6545,8.4545,10.054501
2025-02-24 23:00:00+00:00,11.7045,5.5045004,8.6045
2025-02-25 23:00:00+00:00,9.9045,3.3545,6.6295
2025-02-26 23:00:00+00:00,7.1045003,2.7545,4.9295
2025-02-27 23:00:00+00:00,7.9045,3.3545,5.6295
2025-02-28 23:00:00+00:00,6.9045,0.75450003,3.8295
2025-03-01 23:00:00+00:00,8.554501,-0.2955,4.1295004
2025-03-02 23:00:00+00:00,10.1045,-0.74549997,4.6795
2025-03-03 23:00:00+00:00,11.4545,-0.69549996,5.3795
2025-03-04 23:00:00+00:00,13.9045,0.2545,7.0795
2025-03-05 23:00:00+00:00,16.0545,3.9045,9.9795
2025-03-06 23:00:00+00:00,17.0045,6.2545004,11.629499
2025-03-07 23:00:00+00:00,18.0545,5.5545,11.804501
2025-03-08 23:00:00+00:00,17.904501,4.9545,11.429501
2025-03-09 23:00:00+00:00,16.3545,5.3545003,10.8545
2025-03-10 23:00:00+00:00,7.8545003,3.4545,5.6545
2025-03-11 23:00:00+00:00,8.2545,1.6044999,4.9295
2025-03-12 23:00:00+00:00,7.2545004,0.4545,3.8545003
2025-03-13 23:00:00+00:00,6.6545,0.004499998,3.3295
2025-03-14 23:00:00+00:00,6.5045004,-0.5955,2.9545002
2025-03-15 23:00:00+00:00,9.304501,0.55450004,4.9295
2025-03-16 23:00:00+00:00,9.7045,3.3545,6.5295
2025-03-17 23:00:00+00:00,10.4545,-0.44550002,5.0045
